Region,date,crop,price_tzs_per_kg,source_pdf,source_url
Lindi,2025-09-03,Rice,2500,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mara,2025-09-03,Beans,1900,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mara,2025-09-03,Rice,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mbeya,2025-09-03,Beans,1900,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mbeya,2025-09-03,Rice,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Morogoro,2025-09-03,Beans,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Morogoro,2025-09-03,Rice,2000,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mtwara,2025-09-03,Beans,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mtwara,2025-09-03,Rice,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mwanza,2025-09-03,Beans,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Mwanza,2025-09-03,Rice,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Njombe,2025-09-03,Beans,1700,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Njombe,2025-09-03,Rice,2300,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Pwani,2025-09-03,Beans,2600,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Pwani,2025-09-03,Rice,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Rukwa,2025-09-03,Beans,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Rukwa,2025-09-03,Rice,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Ruvuma,2025-09-03,Beans,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Ruvuma,2025-09-03,Rice,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Shinyanga,2025-09-03,Beans,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Shinyanga,2025-09-03,Rice,2100,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Simiyu,2025-09-03,Beans,2800,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Simiyu,2025-09-03,Rice,2100,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Singida,2025-09-03,Beans,2700,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Singida,2025-09-03,Rice,2600,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Songwe,2025-09-03,Beans,2300,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Songwe,2025-09-03,Rice,2500,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Tabora,2025-09-03,Beans,2400,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Tabora,2025-09-03,Rice,2200,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Tanga,2025-09-03,Beans,2900,sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1757153273-Mwenendo wa Bei za Mazao tarehe 01- 05 Septemba 2025.pdf
Arusha,2025-09-10,Beans,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Arusha,2025-09-10,Rice,3000,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Dar es Salaam,2025-09-10,Beans,2800,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Dar es Salaam,2025-09-10,Rice,2600,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Dodoma,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Geita,2025-09-10,Beans,3300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Geita,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Iringa,2025-09-10,Beans,2400,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Iringa,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Kagera,2025-09-10,Beans,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Kagera,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Katavi,2025-09-10,Beans,2600,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Katavi,2025-09-10,Rice,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Kigoma,2025-09-10,Beans,2000,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Kigoma,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Lindi,2025-09-10,Beans,2900,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Lindi,2025-09-10,Rice,2700,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mara,2025-09-10,Beans,1800,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mara,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Morogoro,2025-09-10,Beans,2100,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Morogoro,2025-09-10,Rice,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mtwara,2025-09-10,Beans,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mtwara,2025-09-10,Rice,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mwanza,2025-09-10,Beans,2250,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Mwanza,2025-09-10,Rice,2600,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Pwani,2025-09-10,Rice,2400,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Rukwa,2025-09-10,Beans,2600,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Rukwa,2025-09-10,Rice,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Ruvuma,2025-09-10,Beans,2400,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Ruvuma,2025-09-10,Rice,2200,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Shinyanga,2025-09-10,Beans,2100,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Shinyanga,2025-09-10,Rice,2100,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Simiyu,2025-09-10,Beans,2800,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Simiyu,2025-09-10,Rice,2100,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Singida,2025-09-10,Beans,2750,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Singida,2025-09-10,Rice,2450,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Songwe,2025-09-10,Beans,1800,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Songwe,2025-09-10,Rice,2500,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Tabora,2025-09-10,Beans,2400,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Tabora,2025-09-10,Rice,2300,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Tanga,2025-09-10,Beans,3000,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Tanga,2025-09-10,Rice,2250,sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564160-Mwenendo wa Bei za Mazao tarehe 08 - 12 Septemba 2025.pdf
Arusha,2025-09-17,Beans,2100,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Arusha,2025-09-17,Rice,3000,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Dar es Salaam,2025-09-17,Beans,2500,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Dar es Salaam,2025-09-17,Rice,2500,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Dodoma,2025-09-17,Beans,2500,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Dodoma,2025-09-17,Rice,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Geita,2025-09-17,Beans,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Geita,2025-09-17,Rice,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Iringa,2025-09-17,Beans,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Iringa,2025-09-17,Rice,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kagera,2025-09-17,Beans,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kagera,2025-09-17,Rice,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Katavi,2025-09-17,Beans,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Katavi,2025-09-17,Rice,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kigoma,2025-09-17,Beans,1800,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kigoma,2025-09-17,Rice,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kilimanjaro,2025-09-17,Beans,3000,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Kilimanjaro,2025-09-17,Rice,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Lindi,2025-09-17,Beans,2900,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Lindi,2025-09-17,Rice,2700,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mara,2025-09-17,Beans,1900,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mara,2025-09-17,Rice,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mtwara,2025-09-17,Beans,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mtwara,2025-09-17,Rice,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mwanza,2025-09-17,Beans,2300,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Mwanza,2025-09-17,Rice,2600,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Njombe,2025-09-17,Beans,1800,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Njombe,2025-09-17,Rice,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Pwani,2025-09-17,Beans,2600,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Pwani,2025-09-17,Rice,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Rukwa,2025-09-17,Beans,2400,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
Rukwa,2025-09-17,Rice,2200,sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf,https://www.kilimo.go.tz/uploads/documents/sw-1758564280-Mwenendo wa Bei za Mazao tarehe 15 - 19 Septemba 2025.pdf
